CustomerID,total_spend,avg_order_value,order_count,avg_quantity,avg_unit_price,avg_items_in_cart,coupon_usage_rate,bad_outcome_rate,product_diversity,recency_days,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,cluster
C27898,2513.55,2513.55,1,5.0,502.71,7.0,1.0,0.0,1,631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C28049,1293.38,1293.38,1,2.0,646.69,7.0,1.0,0.0,1,772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C28152,1714.59,1714.59,1,3.0,571.53,6.0,1.0,0.0,1,50,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C28386,277.09,277.09,1,1.0,277.09,2.0,1.0,1.0,1,451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C28406,23.53,23.53,1,1.0,23.53,2.0,1.0,0.0,1,45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C28552,29.86,29.86,1,2.0,14.93,4.0,0.0,0.0,1,126,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C28648,1895.44,1895.44,1,4.0,473.86,7.0,1.0,0.0,1,429,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C28712,303.32,303.32,1,2.0,151.66,6.0,0.0,1.0,1,421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C28740,1670.97,1670.97,1,3.0,556.99,4.0,1.0,1.0,1,732,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C28828,395.88,395.88,1,3.0,131.96,8.0,0.0,0.0,1,147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C28889,258.87,258.87,1,3.0,86.29,6.0,1.0,0.0,1,119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C28893,620.21,620.21,1,1.0,620.21,1.0,1.0,1.0,1,233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C28976,1067.62,1067.62,1,2.0,533.81,3.0,1.0,0.0,1,889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C29041,1768.68,1768.68,1,3.0,589.56,6.0,0.0,1.0,1,735,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C29059,1503.9,1503.9,1,3.0,501.3,3.0,1.0,1.0,1,160,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C29063,478.75,478.75,1,5.0,95.75,8.0,1.0,0.0,1,275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C29072,687.98,687.98,1,2.0,343.99,4.0,0.0,0.0,1,844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C29092,60.04,60.04,1,4.0,15.01,6.0,0.0,1.0,1,398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C29314,788.6,788.6,1,2.0,394.3,6.0,1.0,0.0,1,754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C29318,24.48,24.48,1,1.0,24.48,1.0,0.0,1.0,1,354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C29405,448.74,448.74,1,2.0,224.37,3.0,1.0,0.0,1,112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C29416,150.17,150.17,1,1.0,150.17,1.0,1.0,1.0,1,156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C29432,1406.22,1406.22,1,3.0,468.74,4.0,1.0,0.0,1,777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C29467,191.76,191.76,1,1.0,191.76,1.0,1.0,1.0,1,755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C29483,1222.88,1222.88,1,4.0,305.72,5.0,0.0,0.0,1,314,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C29568,194.44,194.44,1,4.0,48.61,7.0,1.0,0.0,1,386,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C29620,460.13,460.13,1,1.0,460.13,1.0,0.0,1.0,1,615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C29685,1923.45,1923.45,1,5.0,384.69,6.0,1.0,0.0,1,524,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C29697,401.82,401.82,1,1.0,401.82,5.0,1.0,0.0,1,388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C29701,61.62,61.62,1,3.0,20.54,3.0,1.0,1.0,1,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C29703,2790.0,2790.0,1,4.0,697.5,7.0,1.0,0.0,1,562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
C29758,798.64,798.64,1,2.0,399.32,6.0,1.0,0.0,1,651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C29844,877.24,877.24,1,2.0,438.62,3.0,1.0,1.0,1,73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C29885,568.32,568.32,1,3.0,189.44,4.0,1.0,0.0,1,590,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C29905,1067.9,1067.9,1,2.0,533.95,5.0,1.0,0.0,1,471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C29914,133.39,133.39,1,1.0,133.39,2.0,1.0,0.0,1,332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C29931,612.36,612.36,1,4.0,153.09,4.0,1.0,0.0,1,636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C30010,382.23,382.23,1,3.0,127.41,7.0,1.0,0.0,1,67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C30168,933.99,933.99,1,3.0,311.33,3.0,1.0,1.0,1,311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C30184,427.06,427.06,1,1.0,427.06,1.0,1.0,1.0,1,642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C30334,267.1,267.1,1,2.0,133.55,7.0,1.0,0.0,1,572,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C30411,2551.16,2551.16,1,4.0,637.79,9.0,1.0,1.0,1,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C30477,201.58,201.58,1,1.0,201.58,2.0,1.0,1.0,1,80,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C30513,586.44,586.44,1,1.0,586.44,5.0,1.0,1.0,1,296,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C30643,918.87,918.87,1,3.0,306.29,7.0,1.0,1.0,1,385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C30686,1614.32,1614.32,1,4.0,403.58,9.0,1.0,0.0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C30711,278.66,278.66,1,1.0,278.66,2.0,1.0,1.0,1,528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C30722,1333.9,1333.9,1,5.0,266.78,5.0,0.0,1.0,1,643,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C30923,654.27,654.27,1,1.0,654.27,2.0,1.0,0.0,1,885,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C30955,167.6,167.6,1,4.0,41.9,9.0,1.0,0.0,1,604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C31072,916.4,916.4,1,4.0,229.1,8.0,1.0,1.0,1,441,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C31105,583.99,583.99,1,1.0,583.99,2.0,1.0,1.0,1,782,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C31371,507.36,507.36,1,2.0,253.68,6.0,0.0,0.0,1,571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C31412,2042.32,2042.32,1,4.0,510.58,7.0,1.0,1.0,1,364,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C31501,1764.15,1764.15,1,3.0,588.05,8.0,0.0,0.0,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C31668,569.35,569.35,1,5.0,113.87,6.0,1.0,0.0,1,403,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C31761,2600.16,2600.16,1,4.0,650.04,6.0,1.0,1.0,1,242,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
C31764,655.09,655.09,1,1.0,655.09,6.0,0.0,0.0,1,207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C31772,693.41,693.41,1,1.0,693.41,4.0,0.0,0.0,1,721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C31810,178.44,178.44,1,1.0,178.44,2.0,1.0,1.0,1,880,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C31946,2037.52,2037.52,1,4.0,509.38,6.0,1.0,0.0,1,588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C32011,628.89,628.89,1,1.0,628.89,2.0,1.0,1.0,1,125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C32029,701.44,701.44,1,4.0,175.36,4.0,1.0,0.0,1,329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C32121,795.24,795.24,1,4.0,198.81,9.0,1.0,1.0,1,139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C32183,1985.67,1985.67,1,3.0,661.89,6.0,1.0,1.0,1,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C32347,249.81,249.81,1,1.0,249.81,1.0,1.0,0.0,1,566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C32570,11.39,11.39,1,1.0,11.39,6.0,1.0,1.0,1,624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C32580,1874.95,1874.95,1,5.0,374.99,9.0,1.0,0.0,1,582,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C32650,1210.52,1210.52,1,2.0,605.26,4.0,1.0,1.0,1,400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C32687,852.44,852.44,1,2.0,426.22,7.0,1.0,0.0,1,197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C32798,993.24,993.24,1,2.0,496.62,2.0,1.0,0.0,1,289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C32854,65.45,65.45,1,1.0,65.45,2.0,1.0,0.0,1,862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C32943,824.28,824.28,1,2.0,412.14,2.0,1.0,1.0,1,662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C32956,2715.8,2715.8,1,5.0,543.16,6.0,1.0,1.0,1,342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
C32960,2223.8,2223.8,1,5.0,444.76,7.0,0.0,1.0,1,578,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C33051,883.08,883.08,1,2.0,441.54,2.0,1.0,0.0,1,434,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C33099,241.9,241.9,1,5.0,48.38,9.0,1.0,0.0,1,185,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C33110,1584.42,1584.42,1,3.0,528.14,3.0,1.0,0.0,1,31,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C33220,1852.16,1852.16,1,4.0,463.04,9.0,0.0,1.0,1,866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C33260,1270.59,1270.59,1,3.0,423.53,6.0,1.0,0.0,1,284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C33313,1738.65,1738.65,1,3.0,579.55,8.0,1.0,1.0,1,63,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C33315,1687.65,1687.65,1,3.0,562.55,6.0,0.0,1.0,1,387,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C33540,273.19,273.19,1,1.0,273.19,5.0,1.0,1.0,1,625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C33634,2355.4,2355.4,1,4.0,588.85,7.0,0.0,0.0,1,882,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
C33729,1978.71,1978.71,1,3.0,659.57,6.0,1.0,1.0,1,823,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C33744,2307.48,2307.48,1,4.0,576.87,5.0,0.0,1.0,1,784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C33802,604.87,604.87,1,1.0,604.87,4.0,0.0,0.0,1,338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C34134,254.12,254.12,1,1.0,254.12,1.0,1.0,0.0,1,86,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C34266,2519.52,2519.52,1,4.0,629.88,8.0,1.0,1.0,1,126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
C34337,950.55,950.55,1,5.0,190.11,7.0,1.0,0.0,1,344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C34416,99.24,99.24,1,2.0,49.62,2.0,1.0,0.0,1,884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C34555,372.8,372.8,1,1.0,372.8,6.0,1.0,1.0,1,842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C34686,68.39,68.39,1,1.0,68.39,3.0,1.0,1.0,1,95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C35043,132.15,132.15,1,5.0,26.43,5.0,1.0,0.0,1,118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C35091,211.14,211.14,1,1.0,211.14,1.0,1.0,1.0,1,459,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C35100,639.82,639.82,1,2.0,319.91,3.0,1.0,1.0,1,198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C35117,1395.86,1395.86,1,2.0,697.93,2.0,1.0,1.0,1,56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C35123,1546.92,1546.92,1,4.0,386.73,4.0,1.0,0.0,1,383,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C35136,634.94,634.94,1,1.0,634.94,5.0,1.0,1.0,1,834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C35168,1199.72,1199.72,1,2.0,599.86,7.0,1.0,0.0,1,889,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C35355,1327.6,1327.6,1,4.0,331.9,5.0,1.0,0.0,1,437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C35377,3119.05,3119.05,1,5.0,623.81,6.0,1.0,1.0,1,766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
C35397,331.55,331.55,1,5.0,66.31,7.0,1.0,0.0,1,38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C35483,671.1,671.1,1,3.0,223.7,3.0,1.0,1.0,1,304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C35566,258.76,258.76,1,4.0,64.69,7.0,1.0,0.0,1,868,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C35628,1660.71,1660.71,1,3.0,553.57,4.0,1.0,1.0,1,219,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C35669,2894.15,2894.15,1,5.0,578.83,6.0,0.0,1.0,1,375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C35711,1308.48,1308.48,1,4.0,327.12,4.0,0.0,1.0,1,304,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C35785,427.82,427.82,1,1.0,427.82,2.0,1.0,0.0,1,450,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C35852,1248.39,624.195,2,3.5,203.72500000000002,5.5,0.5,0.0,2,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,5
C35854,939.85,939.85,1,5.0,187.97,9.0,1.0,1.0,1,672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C35983,3137.15,3137.15,1,5.0,627.43,10.0,1.0,1.0,1,478,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
C35987,3267.3,3267.3,1,5.0,653.46,9.0,1.0,1.0,1,666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C36014,869.94,869.94,1,2.0,434.97,7.0,0.0,0.0,1,751,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C36137,717.24,717.24,1,3.0,239.08,8.0,0.0,0.0,1,219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C36150,1069.82,1069.82,1,2.0,534.91,5.0,1.0,1.0,1,634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C36174,926.94,926.94,1,3.0,308.98,3.0,1.0,0.0,1,396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C36383,2107.2,2107.2,1,5.0,421.44,5.0,1.0,0.0,1,271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C36408,3075.5,3075.5,1,5.0,615.1,10.0,1.0,1.0,1,533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
C36467,75.78,75.78,1,1.0,75.78,5.0,1.0,0.0,1,709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C36492,45.94,45.94,1,1.0,45.94,2.0,1.0,1.0,1,305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C36497,86.3,86.3,1,2.0,43.15,3.0,1.0,0.0,1,679,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C36534,1963.62,1963.62,1,3.0,654.54,7.0,1.0,1.0,1,598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C36540,728.32,728.32,1,4.0,182.08,4.0,1.0,0.0,1,652,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C36613,1894.92,1894.92,1,3.0,631.64,3.0,1.0,1.0,1,675,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C36688,305.17,305.17,1,1.0,305.17,3.0,1.0,1.0,1,802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
